date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2022-08-15,sh.000001,3268.3653,3286.8910,3261.8151,3276.0870,3276.8877,28710677300,387257744646.1000,3,0.711552,1,-0.024435,0
2022-08-16,sh.000001,3278.6756,3295.0226,3271.5703,3277.8847,3276.0870,30359227400,409210082291.4000,3,0.752381,1,0.054873,0
2022-08-17,sh.000001,3282.1008,3295.9976,3263.3483,3292.5260,3277.8847,32612475900,423859011368.3000,3,0.808192,1,0.446669,0
2022-08-18,sh.000001,3286.3669,3289.1415,3270.5584,3277.5438,3292.5260,30169477800,418075199680.1000,3,0.747327,1,-0.455037,0
2022-08-19,sh.000001,3275.6229,3286.4911,3258.0637,3258.0784,3277.5438,33353547100,457863361108.2000,3,0.825241,1,-0.593902,0
2022-08-22,sh.000001,3249.7046,3278.1655,3247.1870,3277.7943,3258.0784,31453786900,427653295825.9000,3,0.774442,1,0.605139,0
2022-08-23,sh.000001,3274.4270,3284.5963,3262.6331,3276.2234,3277.7943,31656635600,418311743962.9000,3,0.779428,1,-0.047926,0
2022-08-24,sh.000001,3279.1716,3281.8752,3212.3860,3215.2033,3276.2234,36614057700,458360278355.2000,3,0.901487,1,-1.862513,0
2022-08-25,sh.000001,3223.4645,3248.3505,3199.1242,3246.2481,3215.2033,33619616500,419464277028.1000,3,0.827325,1,0.965563,0
2022-08-26,sh.000001,3250.6276,3266.2737,3232.2766,3236.2226,3246.2481,30992755400,397556251308.6000,3,0.762604,1,-0.308833,0
2022-08-29,sh.000001,3203.1022,3240.7275,3198.9960,3240.7275,3236.2226,29701509700,363729979752.0000,3,0.730789,1,0.139202,0
2022-08-30,sh.000001,3240.1835,3243.7460,3212.6346,3227.2203,3240.7275,29431891400,353775673849.4000,3,0.723830,1,-0.416795,0
2022-08-31,sh.000001,3216.5257,3232.0158,3184.3936,3202.1378,3227.2203,34440882900,431758007416.9000,3,0.847019,1,-0.777217,0
2022-09-01,sh.000001,3196.5367,3214.5583,3181.6256,3184.9797,3202.1378,27466054100,336978641198.7000,3,0.675458,1,-0.535833,0
2022-09-02,sh.000001,3189.6439,3198.2812,3173.7929,3186.4781,3184.9797,25045691100,313337604115.4000,3,0.615935,1,0.047046,0
2022-09-05,sh.000001,3183.9460,3199.9118,3172.0394,3199.9118,3186.4781,28067563300,339591536253.1000,3,0.690177,1,0.421585,0
2022-09-06,sh.000001,3207.9330,3244.6353,3203.8161,3243.4466,3199.9118,31886968900,378636070327.5000,3,0.784054,1,1.360500,0
2022-09-07,sh.000001,3232.1368,3253.7671,3227.8225,3246.2943,3243.4466,30101446600,368608741474.6000,3,0.740095,1,0.087799,0
2022-09-08,sh.000001,3245.5570,3253.7005,3233.8007,3235.5862,3246.2943,28168035800,328657091591.2000,3,0.692551,1,-0.329856,0
2022-09-09,sh.000001,3241.1809,3266.1974,3236.5078,3262.0542,3235.5862,28382766500,338566713309.5000,3,0.697638,1,0.818028,0
2022-09-13,sh.000001,3272.0492,3278.1659,3259.6644,3263.7972,3262.0542,27618982300,339021890619.5000,3,0.678688,1,0.053433,0
2022-09-14,sh.000001,3224.6783,3250.8024,3221.9609,3237.5419,3263.7972,25519336500,306452822218.0000,3,0.627066,1,-0.804440,0
2022-09-15,sh.000001,3248.9721,3254.1789,3174.3899,3199.9187,3237.5419,32520612100,392490591521.4000,3,0.799030,1,-1.162092,0
2022-09-16,sh.000001,3189.8265,3191.8265,3126.3972,3126.3977,3199.9187,31647589300,355085342917.9000,3,0.777553,1,-2.297590,0
2022-09-19,sh.000001,3122.7549,3135.5565,3101.2207,3115.6019,3126.3977,24911366200,289918817139.3000,3,0.612020,1,-0.345311,0
2022-09-20,sh.000001,3127.8356,3140.0252,3114.0368,3122.4058,3115.6019,21994253400,268600300237.6000,3,0.540347,1,0.218382,0
