date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2010-07-19,sz.000410,23.9076002000,24.3603140000,23.5195598000,24.3387562000,23.9076002000,6256573,69693961.6500,1,1.165920,1,1.803400,73.874562,0.907811,14.438482,4.527488,0
2010-07-20,sz.000410,24.4034296000,24.8992590000,24.1447360000,24.7052388000,24.3387562000,8645502,98650261.1500,1,1.611100,1,1.505800,74.986933,0.921481,14.655890,4.595661,0
2010-07-21,sz.000410,24.7267966000,24.8561434000,24.0585048000,24.1231782000,24.7052388000,10991899,124118035.0200,1,2.048354,1,-2.356000,73.220226,0.899770,14.310594,4.487387,0
2010-07-22,sz.000410,24.1447360000,24.5974498000,23.9291580000,24.4896608000,24.1231782000,8081092,91186432.4300,1,1.505922,1,1.519200,74.332597,0.913440,14.528003,4.555560,0
2010-07-23,sz.000410,24.4896608000,24.4896608000,24.4896608000,24.4896608000,24.4896608000,0,0.0000,1,,0,0.000000,74.332597,0.913440,14.528003,4.555560,0
2010-07-26,sz.000410,24.7483544000,25.1795104000,24.4681030000,25.1148370000,24.4896608000,10456174,120295633.3800,1,1.948521,1,2.552800,76.230172,0.936758,14.898876,4.671855,0
2010-07-27,sz.000410,24.9423746000,25.2010682000,24.7483544000,24.7483544000,25.1148370000,6497168,75009478.5000,1,1.210756,1,-1.459200,75.117801,0.923089,14.681468,4.603682,0
2010-07-28,sz.000410,24.7267966000,25.3519728000,24.5974498000,25.3304150000,24.7483544000,9483344,110788646.5200,1,1.767233,1,2.351900,76.884509,0.944799,15.026763,4.711956,0
2010-07-29,sz.000410,25.3735306000,25.8046866000,24.7914700000,25.5675508000,25.3304150000,12558676,147574411.8600,1,2.340325,1,0.936200,77.604278,0.953644,15.167440,4.756068,0
2010-07-30,sz.000410,26.1064958000,28.0035822000,26.1064958000,26.5160940000,25.5675508000,29999994,372085152.8800,1,5.590537,1,3.709900,28.389428,0.849786,56.104136,4.522514,0
2010-08-02,sz.000410,26.0849380000,26.9256922000,25.9771490000,26.8394610000,26.5160940000,17212430,211927561.0800,1,3.207558,1,1.219500,28.735641,0.860149,56.788333,4.577667,0
2010-08-03,sz.000410,26.6885564000,26.9041344000,26.1927270000,26.2358426000,26.8394610000,13549589,166626277.4300,1,2.524983,1,-2.249000,28.089377,0.840804,55.511165,4.474715,0
