date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2022-10-19,sz.399001,11154.1270,11197.1488,11027.2413,11027.2413,11187.6976,36558353892,445291209696.1600,3,0.879097,1,-1.434221,0
2022-10-20,sz.399001,10948.4313,11126.1620,10832.0853,10965.3322,11027.2413,37534670116,456150968087.5000,3,0.948088,1,-0.561420,0
2022-10-21,sz.399001,10955.8417,11000.3901,10875.1825,10918.9657,10965.3322,34383015050,397212754987.1700,3,0.000000,1,-0.422846,0
2022-10-24,sz.399001,10908.7427,11043.0283,10635.3503,10694.6128,10918.9657,40722461196,486317578542.3700,3,1.085294,1,-2.054708,0
2022-10-25,sz.399001,10644.6704,10760.6711,10510.9138,10639.8173,10694.6128,39193125953,465368849953.0300,3,1.011195,1,-0.512365,0
2022-10-26,sz.399001,10664.4291,10928.4490,10657.0172,10818.3263,10639.8173,43841294300,541376237666.1500,3,1.168205,1,1.677745,0
2022-10-27,sz.399001,10843.3437,10886.0970,10750.1415,10750.1415,10818.3263,42656907962,542578935102.8700,3,1.172641,1,-0.630271,0
2022-10-28,sz.399001,10659.6958,10698.6941,10368.9128,10401.8371,10750.1415,44010669005,524397371045.9000,3,1.219396,1,-3.239998,0
2022-10-31,sz.399001,10304.1993,10518.3918,10301.7110,10397.0413,10401.8371,39502025610,486465964553.3700,3,1.218835,1,-0.046105,0
2022-11-01,sz.399001,10420.9452,10734.2480,10395.5591,10734.2480,10397.0413,42496541008,546530955016.9200,3,1.262246,1,3.243295,0
2022-11-02,sz.399001,10704.2492,10951.4532,10687.2135,10877.5058,10734.2480,46641616638,594556048414.5000,3,1.319371,1,1.334586,0
2022-11-03,sz.399001,10766.2185,10877.7427,10754.2912,10840.0601,10877.5058,40092465859,515881815798.8600,3,1.032890,1,-0.344249,0
2022-11-04,sz.399001,10848.3001,11226.2127,10848.3001,11187.4298,10840.0601,46611715800,621906969893.2700,3,1.390842,1,3.204500,0
2022-11-07,sz.399001,11184.1622,11272.8012,11127.2500,11207.7307,11187.4298,45513644380,581740214517.9400,3,1.257841,1,0.181462,0
2022-11-08,sz.399001,11202.4390,11212.5413,11055.0784,11142.9268,11207.7307,39951153048,496794896858.1400,3,0.995319,1,-0.578207,0
2022-11-09,sz.399001,11149.3681,11185.5123,11049.3281,11055.2909,11142.9268,39369381117,471819769363.2500,3,0.964241,1,-0.786471,0
2022-11-10,sz.399001,10964.9381,10979.7053,10848.4762,10908.5490,11055.2909,42639469990,506896460257.3500,3,1.050786,1,-1.327345,0
2022-11-11,sz.399001,11217.1088,11272.1560,11085.9336,11139.7732,10908.5490,59827424735,709334987013.2700,3,1.678990,1,2.119660,0
2022-11-14,sz.399001,11177.0650,11260.8605,11067.8863,11113.4646,11139.7732,51824774205,612751091880.8100,3,1.524453,1,-0.236168,0
2022-11-15,sz.399001,11100.2315,11351.3318,11069.1481,11351.3318,11113.4646,50367125916,612151515139.7800,3,1.478611,1,2.140351,0
2022-11-16,sz.399001,11336.0716,11385.8651,11220.3299,11235.5578,11351.3318,46618738063,555714062614.7600,3,1.228829,1,-1.019916,0
2022-11-17,sz.399001,11199.6212,11221.4545,11077.5951,11221.4545,11235.5578,43882270847,535216708400.1700,3,1.145133,1,-0.125524,0
2022-11-18,sz.399001,11229.1111,11310.2246,11171.1942,11180.4284,11221.4545,49222165782,589522447352.2500,3,1.279592,1,-0.365604,0
2022-11-21,sz.399001,11086.6852,11137.6286,11014.9583,11134.4663,11180.4284,42052447893,504248443961.3300,3,0.000000,1,-0.411094,0
2022-11-22,sz.399001,11113.3151,11151.9995,10960.8848,11002.9345,11134.4663,43375629709,510483607793.1400,3,1.038512,1,-1.181303,0
2022-11-23,sz.399001,10970.9989,11025.4787,10842.5890,10972.8086,11002.9345,40579967384,474079302422.1500,3,0.957716,1,-0.273799,0
2022-11-24,sz.399001,11019.4732,11061.3550,10927.8535,10956.6846,10972.8086,37626282600,439869209110.4200,3,0.878656,1,-0.146945,0
2022-11-25,sz.399001,10928.1538,10962.1381,10881.0822,10904.2658,10956.6846,36896049502,414462585778.8900,3,0.946456,1,-0.478418,0
2022-11-28,sz.399001,10708.5557,10833.2677,10657.8877,10829.0804,10904.2658,37538158328,419844174797.2300,3,1.009691,1,-0.689504,0
2022-11-29,sz.399001,10891.7233,11112.7275,10888.5368,11089.0122,10829.0804,46971468464,529016062334.4200,3,1.404607,1,2.400313,0
2022-11-30,sz.399001,11071.3112,11140.4957,11044.0298,11108.4971,11089.0122,47740024879,527150019765.3100,3,1.405171,1,0.175714,0
2022-12-01,sz.399001,11282.4629,11350.4846,11262.8115,11264.1573,11108.4971,49470577158,596166106743.3400,3,1.436002,1,1.401271,0
2022-12-02,sz.399001,11238.4412,11312.3185,11206.7804,11219.7927,11264.1573,42885201734,498207072951.0500,3,1.068221,1,-0.393856,0
2022-12-05,sz.399001,11292.3395,11338.8639,11250.6226,11323.3450,11219.7927,48937488323,575901446011.6500,3,1.455534,1,0.922943,0
2022-12-06,sz.399001,11278.4849,11465.4141,11264.4707,11398.8201,11323.3450,45579641014,562964953760.5800,3,1.246882,1,0.666544,0
2022-12-07,sz.399001,11365.9813,11504.3936,11358.6814,11418.7632,11398.8201,44550081255,546530031585.0400,3,1.200713,1,0.174958,0
2022-12-08,sz.399001,11403.1905,11429.7660,11343.5685,11389.7925,11418.7632,44001980129,504931899273.8300,3,1.071138,1,-0.253711,0
2022-12-09,sz.399001,11397.0970,11511.3170,11360.1496,11501.5781,11389.7925,46434589244,561346221280.0100,3,1.371887,1,0.981454,0
2022-12-12,sz.399001,11453.2562,11457.0936,11392.8909,11399.1344,11501.5781,43032904135,514862328435.1100,3,1.135693,1,-0.890693,0
2022-12-13,sz.399001,11398.8400,11400.0112,11312.0997,11323.7042,11399.1344,40909216984,482901926303.8500,3,0.949811,1,-0.661719,0
2022-12-14,sz.399001,11341.9583,11375.2238,11298.4349,11321.8119,11323.7042,40611174112,476926630751.1900,3,0.934292,1,-0.016711,0
2022-12-15,sz.399001,11306.7933,11371.1788,11269.6118,11358.1069,11321.8119,39268917262,461043860370.1900,3,0.871221,1,0.320576,0
2022-12-16,sz.399001,11289.5184,11327.2698,11234.6181,11295.0274,11358.1069,40400994659,454187249015.7900,3,0.856958,1,-0.555370,0
2022-12-19,sz.399001,11286.6615,11329.5556,11083.8517,11124.7013,11295.0274,40070534965,448907977559.7100,3,0.946322,1,-1.507974,0
2022-12-20,sz.399001,11092.8579,11092.8579,10908.5263,10949.1201,11124.7013,32821820964,378107632805.5100,3,0.735368,1,-1.578300,0
2022-12-21,sz.399001,10966.3112,11001.1522,10872.2700,10912.0895,10949.1201,31518279498,347827238918.4900,3,0.658351,1,-0.338206,0
2022-12-22,sz.399001,10976.5749,11034.6730,10840.3016,10876.3100,10912.0895,34740856690,391173437962.8100,3,0.781020,1,-0.327889,0
2022-12-23,sz.399001,10811.5718,10918.1788,10794.1379,10849.6368,10876.3100,31596722736,352043828653.0500,3,0.639566,1,-0.245241,0
2022-12-26,sz.399001,10858.3258,10996.6376,10858.3258,10978.9853,10849.6368,31866416759,368805661793.4000,3,0.711794,1,1.192192,0
2022-12-27,sz.399001,11010.9295,11115.7713,11000.1099,11106.5025,10978.9853,34769681610,400690168479.1600,3,0.758814,1,1.161466,0
2022-12-28,sz.399001,11055.0614,11061.1884,10975.1341,11010.5289,11106.5025,34622647768,390261749973.8800,3,0.841895,1,-0.864121,0
2022-12-29,sz.399001,10971.2729,11064.0244,10956.9506,10996.4100,11010.5289,32309466459,360827045229.3900,3,0.723297,1,-0.128231,0
2022-12-30,sz.399001,11046.0664,11071.9297,11013.3224,11015.9860,10996.4100,32254053338,353707649819.6500,3,0.686724,1,0.178022,0
