date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2010-03-22,sz.000430,22.5097336500,23.0624965500,22.4176065000,22.8782422500,22.4176065000,4894993,36386664.7800,1,4.418603,1,2.054800,-46.279509,18.102337,74.839818,-42.937935,1
2010-03-23,sz.000430,22.9089513000,23.0317875000,22.7246970000,22.8782422500,22.8782422500,3015387,22475497.7600,1,2.721924,1,0.000000,-46.279509,18.102337,74.839818,-42.937935,1
2010-03-24,sz.000430,22.8782422500,22.9396603500,22.4790246000,22.6939879500,22.8782422500,2633805,19453399.7400,1,2.377478,1,-0.805400,-45.906788,17.956546,74.237082,-42.592126,1
2010-03-25,sz.000430,22.6018608000,22.9089513000,22.4483155500,22.5711517500,22.6939879500,2061074,15215390.8900,1,1.860486,1,-0.541300,-45.658307,17.859352,73.835257,-42.361587,1
2010-03-26,sz.000430,22.6018608000,23.0624965500,22.4176065000,22.9089513000,22.5711517500,2282384,16965775.8600,1,2.060258,1,1.496600,-46.341629,18.126635,74.940275,-42.995570,1
2010-03-29,sz.000430,22.9703694000,23.1853327500,22.5711517500,23.0010784500,22.9089513000,3076385,22907757.6600,1,2.776985,1,0.402100,-46.527989,18.199530,75.241643,-43.168475,1
2010-03-30,sz.000430,22.9703694000,23.4310051500,22.8782422500,23.0932056000,23.0010784500,2810782,21227552.8900,1,2.537231,1,0.400500,-46.714350,18.272426,75.543011,-43.341379,1
2010-03-31,sz.000430,23.0010784500,23.0317875000,22.7554060500,22.9089513000,23.0932056000,1900382,14159259.8900,1,1.715433,1,-0.797900,-46.341629,18.126635,74.940275,-42.995570,1
2010-04-01,sz.000430,22.7861151000,23.1546237000,22.7246970000,22.9089513000,22.9089513000,3391612,25354497.7000,1,3.061534,1,0.000000,-46.341629,18.126635,74.940275,-42.995570,1
2010-04-02,sz.000430,23.0317875000,23.0624965500,22.8168241500,22.9396603500,22.9089513000,1917005,14309095.1500,1,1.730438,1,0.134000,-46.403749,18.150934,75.040731,-43.053205,1
2010-04-06,sz.000430,23.1239146500,23.5538413500,23.0932056000,23.1853327500,22.9396603500,2705907,20536915.6600,1,2.442563,1,1.071000,-46.900710,18.345321,75.844380,-43.514283,1
2010-04-07,sz.000430,23.1853327500,24.0451861500,23.0624965500,23.9223499500,23.1853327500,5021486,38654540.2000,1,4.532785,1,3.178800,-48.391594,18.928484,78.255327,-44.897519,1
